ProbeIDs	GAOM_10	GAOM_11	GAOM_3	GAOM_6
Mir762	0	0	0	0
Mir763	0	0	0	0
Mir764	0	0	0	0
Mir767	0	0	0	0
Mir770	0	0	0	0
Mir7b	0	0	0	0
Mir802	0	1	0	0
Mir804	0	0	0	0
Mir871	0	0	0	0
Mir872	0	0	0	0
Mir873	0	0	0	0
Mir874	1	0	0	0
Mir875	0	0	0	0
Mir876	0	0	0	0
Mir877	0	0	0	0
Mir878	0	0	0	0
Mir879	0	0	0	0
Mir880	0	0	0	0
Mir881	0	0	0	0
Mir882	0	0	0	0
Mir883a	0	0	0	0
Mir883b	0	0	0	0
Mir9-1	0	0	0	0
Mir9-2	0	0	0	0
Mir9-3	0	0	0	0
Mir92-1	0	0	0	0
Mir92-2	0	0	0	0
Mir92b	0	0	0	0
Mir93	0	0	0	0
Mir96	0	0	0	0
Mir98	0	0	0	0
Mir99a	0	0	0	0
Mir99b	0	0	0	0
Mirg	1	0	0	0
Mirlet7a-1	0	0	0	0
Mirlet7a-2	0	0	0	0
Mirlet7b	0	0	0	1
Mirlet7c-1	0	0	0	0
Mirlet7c-2	2	0	0	0
Mirlet7d	0	0	0	1
Mirlet7e	0	0	0	0
Mirlet7f-1	0	0	0	0
Mirlet7f-2	0	0	0	0
Mirlet7g	0	0	0	0
Mirlet7i	0	0	0	0
Mis12	84	57	58	71
Mis18bp1	8	13	0	6
Mitd1	21	15	31	32
Mitf	34	23	34	23
Mixl1	0	0	0	0
Mki67	162	304	33	68
Mki67ip	192	158	158	239
Mkks	95	111	127	133
Mkl1	26	36	6	38
Mkl2	160	122	120	126
Mkln1	203	269	227	259
Mknk1	1399	1843	1352	1439
Mknk2	117	158	126	134
Mkrn1	114	143	148	136
Mkrn2	82	114	65	86
Mkrn3	1	3	1	0
Mks1	13	8	4	12
Mkx	117	143	118	121
Mlana	0	0	0	0
Mlc1	0	0	0	0
Mlec	5278	4089	3098	5717
Mlf1	0	0	1	0
Mlf1ip	5	8	2	2
Mlf2	454	437	319	381
Mlh1	48	47	30	37
Mlh3	58	76	84	66
Mlkl	4	4	1	5
Mll1	238	267	107	206
Mll2	245	318	139	253
Mll3	320	390	203	383
Mll5	179	221	151	160
Mllt1	183	168	102	187
Mllt10	75	108	85	92
Mllt11	13	20	10	14
Mllt3	99	127	97	132
Mllt4	302	475	320	437
Mllt6	103	126	76	119
Mlph	116	98	88	68
Mlst8	40	53	33	29
Mlx	313	251	263	320
Mlxip	355	342	241	360
Mlxipl	21	35	7	24
Mlycd	195	270	252	215
Mmaa	72	49	67	67
Mmab	41	45	38	39
Mmachc	122	87	106	123
Mmadhc	330	266	293	362
Mmd	4	7	2	6
Mmd2	9	20	7	14
Mme	24	27	9	34
Mmel1	1	0	1	0
Mmgt1	378	350	348	394
Mmgt2	80	103	97	81
Mmp10	0	0	0	0
Mmp11	7	3	7	2
Mmp12	3	0	0	0
Mmp13	0	0	0	0
Mmp14	23	27	21	34
Mmp15	240	216	126	181
Mmp16	0	0	0	0
Mmp17	0	2	1	0
Mmp19	12	0	0	12
Mmp1a	0	0	0	0
Mmp1b	0	0	0	0
Mmp2	10	1	0	17
Mmp20	0	0	0	0
Mmp21	0	0	0	0
Mmp23	0	0	0	2
Mmp24	0	3	1	0
Mmp25	0	0	0	0
Mmp27	0	0	0	1
Mmp28	1	1	1	1
Mmp3	0	0	0	4
Mmp7	0	0	3	7
Mmp8	0	0	1	0
Mmp9	5	2	0	2
Mmrn1	2	0	0	0
Mmrn2	8	10	6	3
Mms19	105	188	146	146
Mms22l	23	11	7	10
Mn1	1	0	0	0
Mnat1	83	87	99	104
Mnd1	1	4	1	2
Mnda	0	0	0	4
Mndal	2	1	0	2
Mns1	1	3	0	2
Mnt	32	38	19	24
Mnx1	0	1	0	0
Moap1	0	0	0	0
Mobkl1a	101	108	71	116
Mobkl1b	50	75	29	70
Mobkl2a	52	61	35	52
Mobkl2b	164	133	128	138
Mobkl2c	78	110	71	85
Mobkl3	155	200	210	250
Mobp	0	0	0	0
Mocos	12	14	13	18
Mocs1	85	123	92	84
Mocs2	160	163	187	202
Mocs3	19	22	15	17
Mog	0	0	0	0
Mogat1	0	0	2	1
Mogat2	0	0	0	0
Mogs	628	515	394	556
Mon1a	136	87	81	102
Mon1b	81	102	87	77
Mon2	600	680	427	606
Morc1	1	0	3	3
Morc2a	111	150	100	187
Morc2b	0	0	0	0
Morc3	56	87	53	95
Morc4	121	135	102	135
Morf4l1	25	28	10	7
Morf4l2	457	439	422	658
Morn1	9	10	13	12
Morn2	28	34	28	42
Morn3	0	0	0	0
Morn4	4	2	3	3
Morn5	0	2	0	0
Mos	1	0	0	0
Mosc1	0	0	0	0
Mosc2	661	683	703	724
Mospd1	115	163	138	129
Mospd2	31	70	48	42
Mospd3	74	79	42	55
Mospd4	0	0	0	0
Mov10	15	25	21	27
Mov10l1	0	0	0	0
Moxd1	0	0	0	1
Moxd2	0	0	0	0
Mpdu1	164	185	179	197
Mpdz	3	8	4	11
Mpeg1	18	10	9	17
Mpg	120	95	77	76
Mphosph10	168	205	196	242
Mphosph6	15	18	14	30
Mphosph8	121	137	113	175
Mphosph9	13	13	22	18
Mpi	180	124	149	140
Mpl	0	0	0	0
Mpnd	399	379	358	305
Mpo	0	0	0	5
Mpp1	98	154	162	124
Mpp2	53	55	26	38
Mpp3	1	1	1	2
Mpp4	0	0	0	0
Mpp5	150	191	161	182
Mpp6	255	189	254	263
Mpp7	86	105	86	163
Mppe1	15	19	13	16
Mpped1	3	2	1	1
Mpped2	13	28	17	25
Mprip	459	619	349	533
Mpst	138	151	103	118
Mpv17	141	133	170	149
Mpv17l	249	285	325	187
Mpv17l2	117	95	85	68
Mpz	4	4	9	3
Mpzl1	13	21	7	12
Mpzl2	69	43	45	137
Mpzl3	16	13	6	19
Mr1	52	56	47	56
Mrap	0	0	0	0
Mrap2	0	0	0	0
Mras	3	8	8	7
Mrc1	4	8	16	5
Mrc2	7	2	1	6
Mre11a	26	33	16	34
Mreg	1	1	1	0
Mrfap1	457	422	436	434
Mrgpra1	0	0	0	0
Mrgpra2a	0	0	0	0
Mrgpra2b	0	0	0	0
Mrgpra3	0	0	0	0
Mrgpra4	0	0	0	0
Mrgpra6	0	0	0	0
Mrgpra9	0	0	0	0
Mrgprb1	0	0	0	0
Mrgprb2	0	0	0	0
Mrgprb3	0	0	0	0
Mrgprb4	0	0	0	0
Mrgprb5	0	0	0	0
Mrgprb8	0	0	0	0
Mrgprd	0	0	0	0
Mrgpre	27	14	13	14
Mrgprf	1	1	0	0
Mrgprg	0	0	0	0
Mrgprh	0	0	0	0
Mrgprx1	0	0	0	0
Mrgprx2	0	0	0	0
Mri1	38	48	51	45
Mrm1	21	28	34	37
Mro	27	50	28	18
Mrp63	96	91	71	63
Mrpl1	67	82	66	93
Mrpl10	225	199	209	223
Mrpl11	138	123	144	177
Mrpl12	227	240	192	273
Mrpl13	196	243	290	328
Mrpl14	98	113	99	79
Mrpl15	292	230	255	244
Mrpl16	136	98	96	175
Mrpl17	291	348	388	345
Mrpl18	184	106	143	152
Mrpl19	101	77	93	103
Mrpl2	131	126	102	113
Mrpl20	277	242	251	224
Mrpl21	28	39	35	31
Mrpl22	29	29	44	53
Mrpl23	0	1	2	0
Mrpl24	225	331	279	366
Mrpl27	43	50	58	61
Mrpl28	289	288	242	218
Mrpl3	81	100	78	112
Mrpl30	307	350	373	465
Mrpl32	67	69	53	80
Mrpl33	92	117	100	115
Mrpl34	47	60	41	61
Mrpl35	102	115	95	163
Mrpl36	145	132	162	150
Mrpl37	217	208	171	223
Mrpl38	202	171	158	161
Mrpl39	99	110	145	131
Mrpl4	48	56	53	41
Mrpl40	91	75	112	130
Mrpl41	53	52	57	65
Mrpl42	161	160	178	203
Mrpl43	150	140	127	116
Mrpl44	104	104	88	83
Mrpl45	82	122	103	119
Mrpl46	80	73	96	94
Mrpl47	45	34	46	65
Mrpl48	35	47	38	66
Mrpl49	92	98	113	91
Mrpl50	268	328	321	317
Mrpl51	126	112	109	114
Mrpl52	134	155	131	182
Mrpl53	171	149	140	171
Mrpl54	149	133	167	151
Mrpl55	53	63	58	81
Mrpl9	140	180	167	177
Mrps10	53	44	54	47
Mrps11	59	42	40	56
Mrps12	121	117	88	82
Mrps14	247	216	240	272
Mrps15	147	144	162	172
Mrps16	96	84	119	118
Mrps17	159	188	196	223
Mrps18a	177	153	161	181
Mrps18b	35	40	33	57
Mrps18c	69	81	98	84
Mrps2	181	171	187	216
Mrps21	183	186	160	212
Mrps22	62	45	57	76
Mrps23	152	175	166	188
Mrps24	271	294	297	293
Mrps25	60	60	63	60
Mrps26	143	96	117	114
Mrps27	86	75	67	106
Mrps28	124	124	136	143
Mrps30	84	130	126	127
Mrps31	63	70	78	76
Mrps33	10	12	14	20
Mrps34	194	169	153	161
Mrps35	67	76	93	98
Mrps36	0	0	0	0
Mrps5	43	43	47	44
Mrps6	26	22	30	23
Mrps7	283	280	237	261
Mrps9	33	44	48	73
Mrrf	58	57	81	68
Mrs2	128	142	78	118
Mrto4	43	30	37	53
Mrvi1	1	2	1	4
Ms4a1	2	3	0	1
Ms4a10	0	0	0	0
Ms4a13	0	0	0	0
Ms4a15	0	0	0	0
Ms4a2	0	0	0	0
Ms4a3	0	0	0	0
Ms4a4b	5	4	0	0
Ms4a4c	1	0	0	1
Ms4a4d	1	2	1	7
Ms4a5	0	0	0	0
Ms4a6b	7	3	3	3
Ms4a6c	6	1	2	2
Ms4a6d	1	2	3	2
Ms4a7	0	2	2	1
Ms4a8a	0	0	0	0
Msc	0	0	0	1
Msgn1	0	0	0	0
Msh2	46	39	41	54
Msh3	73	84	80	73
Msh4	0	0	0	0
Msh5	3	2	0	1
Msh6	96	83	78	92
Msi1	14	2	1	3
Msi2	313	273	213	286
Msl1	222	297	226	291
Msl2	217	276	214	215
Msl3	90	119	112	104
Msl3l2	6	4	3	5
Msln	6	2	2	1
Mslnl	0	0	0	1
Msmb	0	0	0	0
Msmp	5	1	1	0
Msn	44	29	21	33
Msr1	3	1	7	7
Msra	131	194	154	137
Msrb2	37	46	53	41
Msrb3	8	9	7	6
Mst1	1	1	1	0
Mst1r	5	3	0	1
Mstn	0	0	0	1
Msto1	40	52	65	34
Msx1	0	0	0	0
Msx1as	0	0	0	0
Msx2	0	0	0	0
Msx3	2	0	4	1
Mt1	3795	6843	4107	6480
Mt2	1825	3834	2573	3732
Mt3	9	0	3	0
Mt4	0	0	0	0
Mta1	103	161	111	138
Mta2	244	277	197	272
Mta3	108	89	83	85
Mtag2	0	0	0	1
Mtap	120	108	108	151
Mtap1a	6	3	1	5
Mtap1b	43	46	31	23
Mtap1s	20	17	6	13
Mtap2	493	400	374	342
Mtap4	101	84	73	103
Mtap6	2	2	0	1
Mtap7	214	261	203	234
Mtap7d1	23	27	15	19
Mtap7d2	0	0	4	1
Mtap7d3	1	1	0	1
Mtap9	22	7	14	14
Mtbp	22	14	7	18
Mtch1	534	477	391	447
Mtch2	195	199	240	215
Mtcp1	22	19	15	32
Mtdh	402	303	279	438
Mterf	2	3	4	2
Mterfd1	62	55	57	70
Mterfd2	34	56	56	56
Mterfd3	6	7	5	7
Mtf1	71	62	43	92
Mtf2	77	83	74	85
Mtfmt	16	25	18	9
Mtfp1	78	63	48	54
Mtfr1	274	288	245	329
Mtg1	49	70	60	74
Mthfd1	500	431	420	432
Mthfd1l	43	44	46	63
Mthfd2	711	851	695	829
Mthfd2l	15	15	8	17
Mthfr	269	214	108	207
Mthfs	12	11	16	14
Mthfsd	76	53	54	67
Mtif2	76	88	86	120
Mtif3	66	78	79	72
Mtl5	0	0	0	0
Mtm1	79	79	68	75
Mtmr1	275	193	199	280
Mtmr10	228	260	151	222
Mtmr11	4	8	5	17
Mtmr12	101	112	81	83
Mtmr14	64	61	75	53
Mtmr2	196	186	170	203
Mtmr3	280	379	238	259
Mtmr4	201	222	208	264
Mtmr6	311	290	238	267
Mtmr7	13	15	10	14
Mtmr9	89	90	67	76
Mtnr1a	0	0	0	0
Mtnr1b	0	0	0	0
Mto1	87	86	84	75
Mtor	249	239	187	199
Mtpap	92	118	108	92
Mtpn	479	428	460	541
Mtr	32	39	32	27
Mtrf1	14	12	26	27
Mtrf1l	34	38	44	53
Mtrnr2l	0	0	1	0
Mtrr	52	44	39	58
Mtss1	391	410	418	308
Mtss1l	12	13	5	19
Mttp	35	29	39	25
Mtus1	893	1122	786	812
Mtus2	15	20	13	14
Mtx1	97	81	78	73
Mtx2	184	172	187	225
Mtx3	71	66	53	90
Muc1	2731	2629	2371	2543
Muc13	0	0	1	0
Muc15	0	0	0	0
Muc19	0	0	0	0
Muc2	0	2	0	0
Muc20	1	0	1	1
Muc4	2	9	2	2
Muc5ac	0	0	0	0
Muc5b	0	0	0	0
Muc6	3	1	2	2
Mucl1	0	0	0	0
Mudeng	108	125	97	98
Mug-ps1	0	0	0	0
Mug1	0	0	0	0
Mug2	0	0	0	0
Mul1	131	160	109	114
Mum1	67	104	51	51
Mum1l1	4	1	3	3
Mup1	0	0	0	0
Mup10	0	0	0	0
Mup11	0	0	0	0
Mup12	0	0	0	0
Mup13	0	0	0	0
Mup14	0	0	0	0
Mup15	0	0	0	0
Mup16	0	0	0	0
Mup17	0	0	0	0
Mup19	0	0	0	0
Mup2	0	0	0	0
Mup20	0	0	0	0
Mup21	0	0	0	0
Mup3	0	0	0	0
Mup4	0	0	0	0
Mup5	0	0	0	0
Mup6	0	0	0	0
Mup7	0	0	0	0
Mup8	0	0	0	0
Mup9	0	0	0	0
Murc	5	8	5	3
Mus81	49	51	58	43
Musk	1	0	0	0
Mustn1	3	3	2	1
Mut	791	645	716	490
Muted	47	44	83	47
Mutyh	4	2	4	0
Mvd	56	47	40	56
Mvk	67	28	35	20
Mvp	179	153	162	217
Mx1	0	0	0	4
Mx2	2	3	0	7
Mxd1	84	96	83	75
Mxd3	2	4	0	5
Mxd4	177	225	136	169
Mxi1	224	251	202	227
Mxra7	4	5	4	11
Mxra8	27	24	38	29
Myadm	125	146	147	148
Myadml2	16	17	28	19
Myb	13	9	2	7
Mybbp1a	460	394	323	521
Mybl1	4	5	1	3
Mybl2	2	2	0	6
Mybpc1	0	2	2	0
Mybpc2	3	0	0	0
Mybpc3	0	0	1	0
Mybph	0	0	0	0
Mybphl	0	0	0	0
Myc	326	229	215	348
Mycbp	188	143	117	159
Mycbp2	374	364	199	373
Mycbpap	1	5	0	4
Mycl1	0	0	0	0
Mycn	7	5	10	3
Mycs	0	0	0	0
Myct1	2	3	0	1
Myd88	71	83	75	80
Myef2	27	23	20	41
Myeov2	143	156	158	193
Myf5	0	0	0	0
Myf6	0	0	0	0
Myg1	87	92	59	89
Myh1	0	0	0	0
Myh10	48	51	48	70
Myh11	11	8	7	5
Myh13	10	29	9	15
Myh14	54	53	40	33
Myh15	0	0	0	0
Myh2	0	0	0	0
Myh3	0	0	0	0
Myh4	0	0	0	0
Myh6	0	0	0	0
Myh7	0	0	0	0
Myh7b	0	0	0	1
Myh8	1	0	0	0
Myh9	716	644	405	602
Myl1	1	0	0	1
Myl10	5	1	11	12
Myl12b	216	241	267	216
Myl2	0	0	0	0
Myl3	0	0	0	0
Myl4	2	0	1	1
Myl6	91	113	131	95
Myl6b	12	5	4	6
Myl7	0	0	0	0
Myl9	7	6	1	0
Mylip	50	62	33	68
Mylk	14	7	1	2
Mylk2	0	0	0	0
Mylk3	1	0	1	0
Mylk4	0	0	0	0
Mylpf	5	4	2	4
Mynn	75	90	76	107
Myo10	307	253	169	197
Myo15	0	0	0	0
Myo16	162	196	84	144
Myo18a	674	846	505	592
Myo18b	0	0	0	0
Myo19	32	20	17	38
Myo1a	0	0	0	0
Myo1b	395	397	471	530
Myo1c	397	402	278	348
Myo1d	360	347	269	328
Myo1e	120	119	121	82
Myo1f	6	1	2	0
Myo1g	7	1	0	2
Myo1h	0	0	1	0
Myo3a	0	0	0	0
Myo3b	0	0	0	0
Myo5a	27	28	24	24
Myo5b	270	304	215	263
Myo5c	879	1338	825	1103
Myo6	237	232	198	204
Myo7a	1	0	1	3
Myo7b	0	0	0	0
Myo9a	8	6	6	14
Myo9b	119	113	61	103
Myoc	0	1	0	0
Myocd	0	0	0	0
Myod1	0	0	0	0
Myof	21	28	15	32
Myog	0	0	0	0
Myom1	7	4	2	6
Myom2	0	2	0	0
Myom3	19	29	14	44
Myot	0	0	0	0
Myoz1	0	0	0	1
Myoz2	0	0	0	0
Myoz3	0	0	0	0
Mypn	0	0	0	0
Mypop	20	10	16	14
Myrip	146	101	73	116
Mysm1	103	108	68	82
Myst1	43	42	41	54
Myst2	137	158	136	136
Myst3	150	258	151	241
Myst4	168	147	76	144
Myt1	4	8	2	3
Myt1l	0	1	0	1
Mzf1	2	3	0	0
Mzt1	119	139	149	151
Mzt2	120	101	82	77
N28178	0	0	0	1
N4bp1	118	117	78	160
N4bp2	66	62	24	56
N4bp2l1	34	69	60	37
N4bp2l2	174	225	185	277
N4bp3	7	12	3	9
N6amt1	33	35	30	43
N6amt2	74	51	56	63
Naa10	201	190	170	126
Naa11	0	0	0	0
Naa15	148	144	129	225
Naa16	43	45	57	44
Naa20	24	22	25	35
Naa25	133	109	101	157
Naa30	163	186	196	207
Naa35	139	174	162	152
Naa38	69	66	55	81
Naa40	80	86	72	85
Naa50	526	489	493	523
Naaa	13	8	4	5
Naalad2	0	0	1	1
Naaladl1	0	0	0	0
Nab1	520	576	566	557
Nab2	11	23	11	11
Naca	389	511	540	751
Nacad	0	0	1	0
Nacc1	206	164	141	182
Nacc2	85	141	122	93
Nadk	854	729	757	726
Nadsyn1	45	41	36	24
Nae1	91	129	125	143
Naf1	39	23	32	56
Naga	252	242	213	206
Nagk	48	60	74	55
Naglu	130	102	104	87
Nagpa	40	36	39	33
Nags	9	10	7	12
Naif1	8	10	6	7
Naip1	1	0	1	1
Naip2	52	35	29	65
Naip5	1	2	0	14
Naip6	11	6	4	15
Naip7	1	0	0	0
Nalcn	1	13	8	5
Nampt	137	117	124	183
Nanog	0	0	0	0
Nanogpd	0	0	0	0
Nanos1	1	0	0	2
Nanos2	0	0	0	0
Nanos3	0	0	0	0
Nanp	1	0	0	0
Nans	538	379	373	403
Nap1l1	224	299	255	331
Nap1l2	2	1	1	0
Nap1l3	8	13	17	12
Nap1l4	305	260	236	329
Nap1l5	0	9	4	2
Napa	694	667	493	604
Napb	23	13	19	22
Napepld	14	17	12	12
Napg	220	198	158	194
Naprt1	168	165	163	171
Napsa	2	3	1	1
Narf	112	134	105	103
Narfl	121	134	100	117
Narg2	50	59	43	50
Nars	1782	1700	1478	1836
Nars2	62	83	80	72
Nasp	52	43	30	70
Nat1	0	1	0	0
Nat10	114	124	68	130
Nat14	3	5	2	4
Nat15	254	257	217	231
Nat2	21	23	25	15
Nat3	0	0	0	0
Nat6	54	67	33	43
Nat8	44	48	58	64
Nat8l	0	4	0	1
Nat9	83	80	71	75
Nav1	94	85	61	74
Nav2	63	176	35	69
Nav3	0	2	0	0
Nbas	484	356	246	311
Nbea	147	150	123	166
Nbeal1	77	78	59	73
Nbeal2	77	103	45	59
Nbl1	24	26	23	17
Nbn	90	90	91	75
Nbr1	1599	1857	1556	1462
Ncald	23	48	26	43
Ncam1	5	5	2	1
Ncam2	3	10	5	8
Ncan	0	0	0	0
Ncapd2	27	38	13	16
Ncapd3	60	80	41	46
Ncapg	17	18	7	10
Ncapg2	40	55	17	22
Ncaph	16	26	6	10
Ncaph2	268	265	188	277
Ncbp1	149	141	125	164
Ncbp2	91	135	126	122
Nccrp1	1	2	2	3
Ncdn	109	80	60	101
Nceh1	416	421	395	447
Ncf1	3	1	0	6
Ncf2	2	0	0	1
Ncf4	1	1	2	2
Nck1	136	122	138	232
Nck2	37	70	44	62
Nckap1	490	523	379	465
Nckap1l	4	4	6	4
Nckap5	59	52	34	47
Nckap5l	5	1	1	2
Nckipsd	33	43	18	41
Ncl	1360	1493	1299	2121
Ncln	235	268	136	195
Ncoa1	257	270	204	219
Ncoa2	134	183	114	118
Ncoa3	43	63	47	48
Ncoa4	12	18	15	7
Ncoa5	54	86	69	108
Ncoa6	174	251	187	193
Ncoa7	25	33	20	26
Ncor1	466	503	323	455
Ncor2	394	342	165	287
Ncr1	0	0	0	0
Ncrna00085	7	11	13	5
Ncrna00086	25	24	21	23
Ncs1	4	1	9	3
Ncstn	243	283	201	232
Nctc1	0	0	0	0
Ndc80	6	8	3	2
Nde1	179	136	84	139
Ndel1	198	235	175	244
Ndfip1	424	524	457	440
Ndfip2	240	302	254	251
Ndn	6	10	4	3
Ndnl2	98	132	72	93
Ndor1	118	102	57	121
Ndp	0	0	0	0
Ndrg1	2084	2062	2118	1509
Ndrg2	321	168	251	221
Ndrg3	161	177	199	176
Ndrg4	2	2	1	3
Ndst1	386	475	241	349
Ndst2	32	46	33	54
Ndst3	0	0	0	0
Ndst4	1	2	1	0
Ndufa1	506	485	464	407
Ndufa10	337	304	295	294
Ndufa11	251	227	197	260
Ndufa12	122	81	80	166
Ndufa13	631	721	664	635
Ndufa2	384	392	335	457
Ndufa3	345	341	334	351
Ndufa4	598	577	707	688
Ndufa4l2	0	0	0	1
Ndufa5	153	136	170	236
Ndufa6	636	624	696	857
Ndufa7	254	217	193	240
Ndufa8	225	256	239	208
Ndufa9	517	519	570	590
Ndufab1	3	13	10	10
Ndufaf1	52	54	61	49
Ndufaf2	41	25	54	41
Ndufaf3	43	16	20	29
Ndufaf4	176	134	172	148
Ndufb10	343	291	332	335
Ndufb11	545	534	528	614
Ndufb2	169	152	241	217
Ndufb3	111	107	115	132
Ndufb4	42	50	57	70
Ndufb5	449	455	473	579
Ndufb6	227	183	173	158
Ndufb7	330	299	265	291
Ndufb8	646	694	640	677
Ndufb9	1284	1276	1401	1486
Ndufc1	155	143	175	126
Ndufc2	224	191	195	243
Ndufs1	410	372	443	442
Ndufs2	959	786	858	935
Ndufs3	102	84	100	86
Ndufs4	295	278	334	380
Ndufs5	0	0	0	0
Ndufs6	219	207	248	272
Ndufs7	337	329	272	267
Ndufs8	351	342	319	380
Ndufv1	657	594	594	601
Ndufv2	495	521	540	599
Ndufv3	413	462	339	410
Neat1	1061	1804	748	1168
Neb	0	0	0	1
Nebl	3	2	2	4
Necab1	0	0	0	0
Necab2	1	4	0	0
Necab3	1	0	0	2
Necap1	447	388	416	408
Necap2	228	173	153	156
Nedd1	94	90	72	97
Nedd4	3124	3290	2706	3529
Nedd4l	61	67	62	79
Nedd8	266	274	265	357
Nedd9	73	87	69	153
Nefh	0	1	0	0
Nefl	1	0	0	0
Nefm	3	2	2	3
Negr1	2	0	3	0
Neil1	20	6	17	12
Neil2	3	6	2	0
Neil3	1	8	2	5
Nek1	38	35	25	36
Nek10	1	1	4	0
Nek11	1	0	1	0
Nek2	17	47	10	6
Nek3	10	11	6	13
Nek4	48	63	51	44
Nek5	5	6	6	4
Nek6	201	163	144	234
Nek7	228	204	184	194
Nek8	17	13	17	14
Nek9	249	245	165	295
Nelf	96	98	71	133
Nell1	2	3	7	4
Nell2	2	2	7	5
Nemf	162	129	118	209
Nenf	161	179	159	159
Neo1	191	266	216	192
Nepn	0	0	0	0
Nes	1192	727	746	943
Nespas	0	0	0	0
Net1	74	121	61	83
Neto1	0	0	0	0
Neto2	1	1	1	5
Neu1	281	219	198	242
Neu2	47	83	82	73
Neu3	2	2	2	3
Neu4	0	0	0	0
Neurl1a	2	2	2	5
Neurl1b	20	19	4	10
Neurl2	0	2	4	1
Neurl3	10	26	7	25
Neurl4	79	142	67	134
Neurod1	6	8	9	2
Neurod2	0	0	0	0
Neurod4	0	0	0	0
Neurod6	0	0	0	0
Neurog1	0	0	0	0
Neurog2	0	0	0	0
Neurog3	1	2	1	0
Nexn	8	1	6	4
Nf1	84	115	70	101
Nf2	470	378	321	377
Nfam1	2	1	0	1
Nfasc	476	349	527	497
Nfat5	330	395	255	348
Nfatc1	161	193	141	141
Nfatc2	75	68	49	63
Nfatc2ip	37	31	19	30
Nfatc3	262	261	219	244
Nfatc4	4	1	2	3
Nfe2	0	0	1	0
Nfe2l1	807	872	533	703
Nfe2l2	126	179	117	209
Nfe2l3	32	37	34	26
Nfia	111	129	90	134
Nfib	225	212	223	257
Nfic	354	385	221	275
Nfil3	150	154	95	394
Nfix	131	123	66	69
Nfkb1	111	136	102	138
Nfkb2	34	53	36	60
Nfkbia	88	89	98	157
Nfkbib	89	75	46	60
Nfkbid	4	2	3	10
Nfkbie	4	5	4	12
Nfkbil1	50	72	42	58
Nfkbiz	258	429	260	653
Nfrkb	72	86	31	73
Nfs1	332	258	329	272
Nfu1	25	57	57	59
Nfx1	247	257	167	279
Nfxl1	180	105	86	141
Nfya	53	53	53	61
Nfyb	156	135	139	153
Nfyc	23	44	35	37
Ng23	0	0	0	0
Ngb	1	1	1	1
Ngdn	96	88	75	160
Ngef	36	77	37	35
Ngf	6	11	16	17
Ngfr	0	0	0	1
Ngfrap1	125	149	134	136
Ngly1	333	402	413	398
Ngp	0	0	0	18
Ngrn	82	126	122	96
Nhedc1	0	0	0	0
Nhedc2	5	13	12	8
Nhej1	6	14	15	9
Nhlh1	0	0	0	0
Nhlh2	0	0	0	0
Nhlrc1	12	8	11	8
Nhlrc2	79	89	70	58
Nhlrc3	25	22	15	21
Nhlrc4	0	0	0	0
Nhp2	168	143	185	225
Nhp2l1	26	23	17	31
Nhs	0	1	0	0
Nhsl1	128	114	83	107
Nhsl2	1	3	0	2
Niacr1	1	3	2	4
Nicn1	35	43	34	29
Nid1	37	17	6	68
Nid2	6	3	0	12
Nif3l1	81	59	63	91
Nin	21	22	15	16
Ninj1	210	137	149	174
Ninj2	1	1	1	2
Ninl	7	5	8	7
Nip7	56	66	55	98
Nipa1	20	9	23	24
Nipa2	93	82	104	107
Nipal1	14	13	11	7
Nipal2	459	344	429	446
Nipal3	236	314	215	186
Nipal4	4	3	9	8
Nipbl	222	260	144	240
Nipsnap1	35	37	35	31
Nipsnap3a	0	0	0	0
Nipsnap3b	47	55	58	55
Nisch	431	466	262	484
Nit1	112	129	127	146
Nit2	72	117	126	93
Nkain1	1	0	3	3
Nkain2	0	1	0	0
Nkain3	0	0	0	0
Nkain4	7	15	25	10
Nkap	51	59	38	61
Nkapl	1	2	0	3
Nkd1	1	0	0	0
Nkd2	0	0	1	0
Nkg7	1	0	0	0
Nkiras1	45	46	52	47
Nkiras2	95	159	138	117
Nkpd1	0	0	0	0
Nkrf	20	28	16	25
Nktr	801	719	420	770
Nkx1-2	0	0	0	0
Nkx2-1	0	0	0	0
Nkx2-2	14	33	15	26
Nkx2-2as	6	8	5	1
Nkx2-3	0	0	1	0
Nkx2-4	0	0	0	0
Nkx2-5	0	0	0	0
Nkx2-6	0	0	0	0
Nkx2-9	0	0	0	0
Nkx3-1	0	0	0	0
Nkx3-2	0	0	0	0
Nkx6-1	2	5	0	0
Nkx6-2	0	0	0	0
Nkx6-3	3	1	0	3
Nle1	73	73	29	74
Nlgn1	0	0	2	0
Nlgn2	11	16	16	33
Nlgn3	0	1	0	0
Nlk	86	81	66	63
Nln	125	122	108	124
Nlrc3	1	0	0	1
Nlrc4	0	0	0	1
Nlrc5	2	2	2	6
Nlrp10	0	0	0	0
Nlrp12	0	0	0	0
Nlrp14	0	0	0	0
Nlrp1a	0	0	0	0
Nlrp1b	0	0	0	0
Nlrp1c-ps	0	0	0	0
Nlrp2	0	0	0	0
Nlrp3	3	0	1	1
Nlrp4a	0	0	0	0
Nlrp4b	0	0	0	0
Nlrp4c	0	0	0	0
Nlrp4e	0	0	0	0
Nlrp4f	0	0	0	0
Nlrp4g	0	0	0	0
Nlrp5	0	0	0	0
Nlrp6	0	0	0	1
Nlrp9a	0	0	0	0
